number,ttr_h,ttr_outlier,ttr_h_log,ttr_h_winsor,opened_at,contact_type,category,subcategory,impact_level,urgency_level,priority_level
INC0031974,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-23 08:32:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0031975,0.13333333333333333,0,0.12516314295400602,0.13333333333333333,2016-05-23 08:32:00+00:00,Phone,Category 26,Subcategory 164,2,2,3
INC0031976,2.066666666666667,0,1.120591195386885,2.066666666666667,2016-05-23 08:34:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0031977,1.4333333333333333,0,0.8892620594862357,1.4333333333333333,2016-05-23 08:34:00+00:00,Phone,Category 53,Subcategory 80,2,2,3
INC0031978,8.216666666666667,0,2.221013439300234,8.216666666666667,2016-05-23 08:36:00+00:00,Phone,Category 44,Subcategory 57,2,2,3
INC0031979,0.1,0,0.09531017980432487,0.1,2016-05-23 08:36:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0031980,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-05-23 08:39:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0031983,0.6,0,0.4700036292457355,0.6,2016-05-23 08:39:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0031986,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-23 08:40:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0031987,31.016666666666666,0,3.466256600546456,31.016666666666666,2016-05-23 08:40:00+00:00,Phone,Category 46,Subcategory 248,2,2,3
INC0031989,2.05,0,1.1151415906193203,2.05,2016-05-23 08:41:00+00:00,Phone,Category 24,Subcategory 174,2,2,3
INC0031990,1.4833333333333334,0,0.9096017437233584,1.4833333333333334,2016-05-23 08:41:00+00:00,Phone,Category 46,Subcategory 223,3,3,3
INC0031991,,0,,,2016-05-23 08:43:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0031993,7.616666666666666,0,2.1536983122863282,7.616666666666666,2016-05-23 08:44:00+00:00,Phone,Category 34,Subcategory 154,2,2,3
INC0031994,24.5,0,3.2386784521643803,24.5,2016-05-23 08:44:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0031996,29.483333333333334,0,3.417180086168765,29.483333333333334,2016-05-23 08:45:00+00:00,Phone,Category 9,Subcategory 174,2,2,3
INC0031997,7.866666666666666,0,2.1822989271195437,7.866666666666666,2016-05-23 08:47:00+00:00,Phone,Category 23,Subcategory 174,1,2,2
INC0032000,0.5,0,0.4054651081081644,0.5,2016-05-23 08:50:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0032001,6.1,0,1.9600947840472698,6.1,2016-05-23 08:55:00+00:00,Phone,Category 44,Subcategory 59,2,2,3
INC0032002,1.4166666666666667,0,0.8823891801984738,1.4166666666666667,2016-05-23 08:55:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032003,6.666666666666667,0,2.03688192726104,6.666666666666667,2016-05-23 08:57:00+00:00,Phone,Category 61,Subcategory 174,2,2,3
INC0032004,47.333333333333336,0,3.8781214537524646,47.333333333333336,2016-05-23 08:57:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032006,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-05-23 08:59:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032007,1.2,0,0.7884573603642702,1.2,2016-05-23 09:01:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032008,26.766666666666666,0,3.323836260504687,26.766666666666666,2016-05-23 09:01:00+00:00,Phone,Category 9,Subcategory 174,2,2,3
INC0032009,6.6,0,2.028148247292285,6.6,2016-05-23 09:03:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0032010,722.8833333333333,0,6.584630237596192,722.8833333333333,2016-05-23 09:05:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032011,0.9833333333333333,0,0.6847789308894286,0.9833333333333333,2016-05-23 09:06:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032013,200.86666666666667,0,5.30760741345513,200.86666666666667,2016-05-23 09:08:00+00:00,Phone,Category 42,Subcategory 31,2,2,3
INC0032015,197.0,0,5.288267030694535,197.0,2016-05-23 09:11:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032016,1.85,0,1.0473189942805592,1.85,2016-05-23 09:11:00+00:00,Phone,Category 43,Subcategory 107,2,2,3
INC0032017,1.0666666666666667,0,0.7259370033829362,1.0666666666666667,2016-05-23 09:13:00+00:00,Phone,Category 42,Subcategory 174,2,2,3
INC0032019,48.11666666666667,0,3.894198420515594,48.11666666666667,2016-05-23 09:14:00+00:00,Phone,Category 24,Subcategory 164,2,2,3
INC0032020,0.9833333333333333,0,0.6847789308894286,0.9833333333333333,2016-05-23 09:14:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0032021,1.1166666666666667,0,0.7498425242364906,1.1166666666666667,2016-05-23 09:15:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0032022,4587.633333333333,1,8.431337509989516,2843.4006666666587,2016-05-23 09:16:00+00:00,Phone,Category 34,Subcategory 174,2,2,3
INC0032023,7.5,0,2.1400661634962708,7.5,2016-05-23 09:18:00+00:00,Phone,Category 51,Subcategory 301,2,2,3
INC0032024,0.1,0,0.09531017980432487,0.1,2016-05-23 09:19:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0032025,4.95,0,1.7833912195575383,4.95,2016-05-23 09:20:00+00:00,Phone,Category 37,Subcategory 174,2,2,3
INC0032026,176.15,0,5.176996831311481,176.15,2016-05-23 09:20:00+00:00,Phone,Category 46,Subcategory 220,2,2,3
INC0032027,0.6166666666666667,0,0.4803664162812822,0.6166666666666667,2016-05-23 09:20:00+00:00,Phone,Category 42,Subcategory 183,2,2,3
INC0032028,5.7,0,1.9021075263969205,5.7,2016-05-23 09:21:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0032029,0.7166666666666667,0,0.5403844260075351,0.7166666666666667,2016-05-23 09:23:00+00:00,Phone,Category 17,Subcategory 174,2,2,3
INC0032030,0.9166666666666666,0,0.6505875661411493,0.9166666666666666,2016-05-23 09:24:00+00:00,Phone,Category 43,Subcategory 174,2,2,3
INC0032031,5.466666666666667,0,1.8666607774011728,5.466666666666667,2016-05-23 09:24:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032034,167.41666666666666,0,5.1264410676156205,167.41666666666666,2016-05-23 09:25:00+00:00,Phone,Category 46,Subcategory 191,2,2,3
INC0032036,0.26666666666666666,0,0.2363887780642304,0.26666666666666666,2016-05-23 09:25:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032037,0.9333333333333333,0,0.659245628884264,0.9333333333333333,2016-05-23 09:27:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0032038,0.6666666666666666,0,0.5108256237659906,0.6666666666666666,2016-05-23 09:29:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032039,0.23333333333333334,0,0.20972053098206908,0.23333333333333334,2016-05-23 09:29:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0032040,4.166666666666667,0,1.6422277352570913,4.166666666666667,2016-05-23 09:31:00+00:00,Phone,Category 46,Subcategory 250,2,2,3
INC0032041,0.4166666666666667,0,0.3483066942682158,0.4166666666666667,2016-05-23 09:31:00+00:00,Phone,Category 46,Subcategory 252,2,2,3
INC0032042,0.2,0,0.18232155679395465,0.2,2016-05-23 09:33:00+00:00,Phone,Category 20,Subcategory 103,2,2,3
INC0032044,1.0166666666666666,0,0.7014459833746404,1.0166666666666666,2016-05-23 09:34:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032045,47.13333333333333,0,3.8739749377906163,47.13333333333333,2016-05-23 09:35:00+00:00,Phone,Category 7,Subcategory 174,2,2,3
INC0032046,25.033333333333335,0,3.2593777681775307,25.033333333333335,2016-05-23 09:35:00+00:00,Phone,Category 54,Subcategory 177,2,2,3
INC0032047,23.116666666666667,0,3.182903164409383,23.116666666666667,2016-05-23 09:36:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032048,199.01666666666668,0,5.298400696409341,199.01666666666668,2016-05-23 09:37:00+00:00,Phone,Category 9,Subcategory 202,2,2,3
INC0032052,2449.1666666666665,0,7.803911328435912,2449.1666666666665,2016-05-23 09:39:00+00:00,Phone,Category 42,Subcategory 31,2,2,3
INC0032053,0.18333333333333332,0,0.16833531481921474,0.18333333333333332,2016-05-23 09:41:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0032054,29.316666666666666,0,3.4116976162960215,29.316666666666666,2016-05-23 09:41:00+00:00,Phone,Category 17,Subcategory 174,2,2,3
INC0032057,0.2833333333333333,0,0.24946085963158315,0.2833333333333333,2016-05-23 09:43:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032059,5.2,0,1.824549292051046,5.2,2016-05-23 09:44:00+00:00,Phone,Category 46,Subcategory 247,1,2,2
INC0032060,7.133333333333334,0,2.0959708436310467,7.133333333333334,2016-05-23 09:45:00+00:00,Phone,Category 46,Subcategory 252,2,2,3
INC0032061,0.05,0,0.04879016416943201,0.05,2016-05-23 09:46:00+00:00,Phone,Category 32,Subcategory 9,3,3,3
INC0032062,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-05-23 09:47:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0032063,0.5,0,0.4054651081081644,0.5,2016-05-23 09:49:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032064,219.43333333333334,0,5.395595306012507,219.43333333333334,2016-05-23 09:50:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0032065,0.3333333333333333,0,0.2876820724517809,0.3333333333333333,2016-05-23 09:50:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032066,171.93333333333334,0,5.152906163774179,171.93333333333334,2016-05-23 09:52:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032067,0.55,0,0.4382549309311553,0.55,2016-05-23 09:53:00+00:00,Phone,Category 46,Subcategory 223,2,2,3
INC0032069,,0,,,2016-05-23 09:53:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032070,28.433333333333334,0,3.3821278189418047,28.433333333333334,2016-05-23 09:54:00+00:00,Phone,Category 28,Subcategory 174,2,2,3
INC0032071,25.866666666666667,0,3.290886360844473,25.866666666666667,2016-05-23 09:54:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0032073,6.683333333333334,0,2.0390534807745477,6.683333333333334,2016-05-23 09:57:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032074,0.8,0,0.5877866649021191,0.8,2016-05-23 09:57:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0032075,,0,,,2016-05-23 10:02:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032076,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-05-23 10:02:00+00:00,Phone,Category 9,Subcategory 202,2,2,3
INC0032078,529.2333333333333,0,6.273317161236205,529.2333333333333,2016-05-23 10:03:00+00:00,Phone,Category 37,Subcategory 285,2,2,3
INC0032079,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-05-23 10:04:00+00:00,Phone,Category 46,Subcategory 223,2,2,3
INC0032080,24.266666666666666,0,3.2294860039802162,24.266666666666666,2016-05-23 10:04:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0032081,0.5,0,0.4054651081081644,0.5,2016-05-23 10:06:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0032082,1.2333333333333334,0,0.8034952377288107,1.2333333333333334,2016-05-23 10:06:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032083,24.583333333333332,0,3.241941097799197,24.583333333333332,2016-05-23 10:08:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032084,1415.4833333333333,0,7.255932553111222,1415.4833333333333,2016-05-23 10:10:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032085,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-05-23 10:10:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032086,245.83333333333334,0,5.508713345039744,245.83333333333334,2016-05-23 10:10:00+00:00,Phone,Category 46,Subcategory 248,2,2,3
INC0032087,1278.95,0,7.154576293650703,1278.95,2016-05-23 10:12:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032088,0.36666666666666664,0,0.31237468504215243,0.36666666666666664,2016-05-23 10:13:00+00:00,Phone,Category 42,Subcategory 174,2,2,3
INC0032089,0.65,0,0.5007752879124893,0.65,2016-05-23 10:15:00+00:00,Phone,Category 53,Subcategory 153,2,2,3
INC0032090,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-05-23 10:16:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032091,0.15,0,0.13976194237515868,0.15,2016-05-23 10:17:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032092,172.28333333333333,0,5.15492801975587,172.28333333333333,2016-05-23 10:19:00+00:00,Phone,Category 34,Subcategory 174,2,2,3
INC0032093,3.0,0,1.3862943611198906,3.0,2016-05-23 10:19:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032094,0.3333333333333333,0,0.2876820724517809,0.3333333333333333,2016-05-23 10:20:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032095,0.8666666666666667,0,0.6241543090729939,0.8666666666666667,2016-05-23 10:20:00+00:00,Phone,Category 42,Subcategory 174,2,2,3
INC0032097,173.58333333333334,0,5.162402182568238,173.58333333333334,2016-05-23 10:21:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032098,23.133333333333333,0,3.183594010723561,23.133333333333333,2016-05-23 10:22:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032099,0.18333333333333332,0,0.16833531481921474,0.18333333333333332,2016-05-23 10:22:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032100,0.15,0,0.13976194237515868,0.15,2016-05-23 10:26:00+00:00,Phone,Category 44,Subcategory 174,2,2,3
INC0032101,0.1,0,0.09531017980432487,0.1,2016-05-23 10:27:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032102,699.55,0,6.551865740817241,699.55,2016-05-23 10:27:00+00:00,Phone,Category 24,Subcategory 174,2,2,3
INC0032104,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-05-23 10:28:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032105,433.71666666666664,0,6.074694477877815,433.71666666666664,2016-05-23 10:29:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0032106,6.433333333333334,0,2.0059743897979634,6.433333333333334,2016-05-23 10:31:00+00:00,Phone,Category 53,Subcategory 303,2,2,3
INC0032107,0.13333333333333333,0,0.12516314295400602,0.13333333333333333,2016-05-23 10:31:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032108,29.566666666666666,0,3.4199100905943096,29.566666666666666,2016-05-23 10:32:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0032110,1.5333333333333334,0,0.9295359586241757,1.5333333333333334,2016-05-23 10:33:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032111,0.31666666666666665,0,0.2751032902449208,0.31666666666666665,2016-05-23 10:34:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032112,1.4333333333333333,0,0.8892620594862357,1.4333333333333333,2016-05-23 10:34:00+00:00,Phone,Category 42,Subcategory 29,2,2,3
INC0032114,192.21666666666667,0,5.263812184448301,192.21666666666667,2016-05-23 10:34:00+00:00,Phone,Category 42,Subcategory 31,2,2,3
INC0032115,3721.3166666666666,1,8.222101513289374,2843.4006666666587,2016-05-23 10:36:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032116,45.85,0,3.846951008684431,45.85,2016-05-23 10:36:00+00:00,Phone,Category 46,Subcategory 223,2,2,3
INC0032117,245.46666666666667,0,5.507226757834422,245.46666666666667,2016-05-23 10:39:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032118,0.3333333333333333,0,0.2876820724517809,0.3333333333333333,2016-05-23 10:40:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0032119,196.6,0,5.286244785313768,196.6,2016-05-23 10:40:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032120,0.2,0,0.18232155679395465,0.2,2016-05-23 10:41:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032121,3.7,0,1.547562508716013,3.7,2016-05-23 10:42:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032124,23.15,0,3.184284380098582,23.15,2016-05-23 10:48:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032125,0.016666666666666666,0,0.016529301951210565,0.016666666666666666,2016-05-23 10:50:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032126,0.13333333333333333,0,0.12516314295400602,0.13333333333333333,2016-05-23 10:51:00+00:00,Phone,Category 26,Subcategory 164,2,2,3
INC0032127,3.5833333333333335,0,1.5224265354444706,3.5833333333333335,2016-05-23 10:53:00+00:00,Phone,Category 20,Subcategory 125,2,3,3
INC0032128,0.05,0,0.04879016416943201,0.05,2016-05-23 10:53:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032129,96.08333333333333,0,4.575569716211801,96.08333333333333,2016-05-23 10:53:00+00:00,Phone,Category 43,Subcategory 107,2,2,3
INC0032130,413.85,0,6.027917009110294,413.85,2016-05-23 10:53:00+00:00,Phone,Category 46,Subcategory 252,2,2,3
INC0032131,190.51666666666668,0,5.254974837035533,190.51666666666668,2016-05-23 10:55:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032132,0.21666666666666667,0,0.19611487892629045,0.21666666666666667,2016-05-23 10:55:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032133,2.1,0,1.1314021114911006,2.1,2016-05-23 11:00:00+00:00,Phone,Category 53,Subcategory 82,2,2,3
INC0032134,243.68333333333334,0,5.49996485751736,243.68333333333334,2016-05-23 11:01:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032135,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-05-23 11:02:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032136,240.28333333333333,0,5.4859718999319425,240.28333333333333,2016-05-23 11:03:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032137,0.3333333333333333,0,0.2876820724517809,0.3333333333333333,2016-05-23 11:03:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032138,79.28333333333333,0,4.38556204440812,79.28333333333333,2016-05-23 11:05:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032139,578.6833333333333,0,6.362481977429249,578.6833333333333,2016-05-23 11:05:00+00:00,Phone,Category 46,Subcategory 88,2,2,3
INC0032141,0.5666666666666667,0,0.4489502200479032,0.5666666666666667,2016-05-23 11:06:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032142,4.65,0,1.7316555451583497,4.65,2016-05-23 11:08:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032145,0.4666666666666667,0,0.3829922522561058,0.4666666666666667,2016-05-23 11:09:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032147,27.25,0,3.34109345759245,27.25,2016-05-23 11:11:00+00:00,Phone,Category 37,Subcategory 189,2,2,3
INC0032148,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-05-23 11:12:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0032149,244.33333333333334,0,5.502617830060767,244.33333333333334,2016-05-23 11:13:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032150,,0,,,2016-05-23 11:14:00+00:00,Phone,Category 40,Subcategory 69,2,2,3
INC0032151,0.18333333333333332,0,0.16833531481921474,0.18333333333333332,2016-05-23 11:16:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032152,0.6666666666666666,0,0.5108256237659906,0.6666666666666666,2016-05-23 11:18:00+00:00,Phone,Category 26,Subcategory 164,2,2,3
INC0032154,2.0166666666666666,0,1.104152469043725,2.0166666666666666,2016-05-23 11:25:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0032155,2.0166666666666666,0,1.104152469043725,2.0166666666666666,2016-05-23 11:25:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032157,1.9,0,1.0647107369924282,1.9,2016-05-23 11:25:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0032158,434.68333333333334,0,6.076915679771441,434.68333333333334,2016-05-23 11:27:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032159,0.8166666666666667,0,0.597003320007043,0.8166666666666667,2016-05-23 11:27:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0032160,0.3,0,0.26236426446749106,0.3,2016-05-23 11:27:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032161,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-05-23 11:30:00+00:00,Phone,Category 32,Subcategory 300,2,2,3
INC0032162,1.8333333333333333,0,1.041453874828161,1.8333333333333333,2016-05-23 11:33:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032163,244.16666666666666,0,5.5019382513733825,244.16666666666666,2016-05-23 11:34:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032164,0.18333333333333332,0,0.16833531481921474,0.18333333333333332,2016-05-23 11:35:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032167,0.5666666666666667,0,0.4489502200479032,0.5666666666666667,2016-05-23 11:37:00+00:00,Phone,Category 53,Subcategory 174,3,3,3
INC0032168,0.23333333333333334,0,0.20972053098206908,0.23333333333333334,2016-05-23 11:37:00+00:00,Phone,Category 20,Subcategory 103,2,2,3
INC0032169,194.78333333333333,0,5.277008605601785,194.78333333333333,2016-05-23 11:38:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0032170,386.81666666666666,0,5.9605327193648465,386.81666666666666,2016-05-23 11:40:00+00:00,Phone,Category 19,Subcategory 163,2,2,3
INC0032171,3.7333333333333334,0,1.5546296759391054,3.7333333333333334,2016-05-23 11:40:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032172,1.9833333333333334,0,1.0930412436186543,1.9833333333333334,2016-05-23 11:40:00+00:00,Phone,Category 44,Subcategory 59,2,2,3
INC0032177,3287.0333333333333,1,8.098044893999784,2843.4006666666587,2016-05-23 11:43:00+00:00,Phone,Category 42,Subcategory 31,2,2,3
INC0032178,0.2,0,0.18232155679395465,0.2,2016-05-23 11:44:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032179,556.4833333333333,0,6.32343260752118,556.4833333333333,2016-05-23 11:45:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032180,3.5833333333333335,0,1.5224265354444706,3.5833333333333335,2016-05-23 11:47:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032183,0.6666666666666666,0,0.5108256237659906,0.6666666666666666,2016-05-23 11:48:00+00:00,Phone,Category 53,Subcategory 174,2,1,2
INC0032184,0.05,0,0.04879016416943201,0.05,2016-05-23 11:50:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032185,526.2333333333333,0,6.267643208301333,526.2333333333333,2016-05-23 11:51:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032186,167.41666666666666,0,5.1264410676156205,167.41666666666666,2016-05-23 11:52:00+00:00,Phone,Category 43,Subcategory 107,2,2,3
INC0032187,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-05-23 11:52:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0032189,20.916666666666668,0,3.0872473823897644,20.916666666666668,2016-05-23 11:54:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0032190,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-05-23 11:57:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032192,243.65,0,5.499828617735132,243.65,2016-05-23 12:00:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032193,4.0,0,1.6094379124341003,4.0,2016-05-23 12:03:00+00:00,Phone,Category 53,Subcategory 82,2,2,3
INC0032195,1.4666666666666666,0,0.9028677115420143,1.4666666666666666,2016-05-23 12:06:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032196,1.5333333333333334,0,0.9295359586241757,1.5333333333333334,2016-05-23 12:14:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032197,170.33333333333334,0,5.1436109767870555,170.33333333333334,2016-05-23 12:17:00+00:00,Phone,Category 9,Subcategory 198,2,2,3
INC0032198,383.3666666666667,0,5.9515969581089605,383.3666666666667,2016-05-23 12:20:00+00:00,Phone,Category 46,Subcategory 233,2,2,3
INC0032199,0.15,0,0.13976194237515868,0.15,2016-05-23 12:23:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032200,0.15,0,0.13976194237515868,0.15,2016-05-23 12:24:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032201,193.9,0,5.272486606513515,193.9,2016-05-23 12:25:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032202,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-23 12:25:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032203,51.31666666666667,0,3.957314994619853,51.31666666666667,2016-05-23 12:32:00+00:00,Phone,Category 53,Subcategory 178,2,2,3
INC0032204,0.5333333333333333,0,0.4274440148269396,0.5333333333333333,2016-05-23 12:33:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032205,0.45,0,0.37156355643248307,0.45,2016-05-23 12:34:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0032206,46.016666666666666,0,3.8505021487798956,46.016666666666666,2016-05-23 12:36:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032207,1.6166666666666667,0,0.9619012431262074,1.6166666666666667,2016-05-23 12:38:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032208,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-05-23 12:39:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032209,0.05,0,0.04879016416943201,0.05,2016-05-23 12:40:00+00:00,Phone,Category 35,Subcategory 28,2,2,3
INC0032210,0.7166666666666667,0,0.5403844260075351,0.7166666666666667,2016-05-23 12:43:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0032211,526.5,0,6.268148865350222,526.5,2016-05-23 12:44:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032212,0.2,0,0.18232155679395465,0.2,2016-05-23 12:44:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032213,3.4,0,1.4816045409242156,3.4,2016-05-23 12:45:00+00:00,Phone,Category 61,Subcategory 164,2,2,3
INC0032215,436.6333333333333,0,6.081381421271955,436.6333333333333,2016-05-23 12:52:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0032216,1.1166666666666667,0,0.7498425242364906,1.1166666666666667,2016-05-23 12:55:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032218,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-23 13:03:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032221,22.8,0,3.169685580677429,22.8,2016-05-23 13:04:00+00:00,Phone,Category 19,Subcategory 163,2,2,3
INC0032222,0.38333333333333336,0,0.32449604557449724,0.38333333333333336,2016-05-23 13:07:00+00:00,Phone,Category 35,Subcategory 28,2,2,3
